F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,class
5.449868745,4.180929879,2.039430192,2.958166428,1.16123189,5.820665889,3.173555376,3.481563693,2.594244209,2.331970164,3.911470733,4.58136294,5.387155303,3.067324935,1.853353076,2.868863714,3.419037965,3.22284652,2.246827087,3.762320529,1
2.322150207,1.415754329,2.627086706,4.585037857,1.163091991,1.190808571,5.437298567,3.973816868,2.091545455,1.317844689,4.27278564,3.204964614,1.605867863,1.269851619,3.603464592,3.187170231,3.699114192,1.452276009,4.889046449,4.319214282,1
3.509712374,2.276339522,3.272719016,3.838940893,2.261618433,2.069293071,3.457280461,1.544441019,3.771072028,2.592516507,2.049950435,3.759268792,3.174195208,4.863902816,3.104570407,2.291064633,0.117986164,5.09742128,3.763396612,2.165284896,1
2.6835752,3.500706174,3.624950446,3.03978015,3.557033891,2.477483233,1.870865632,2.634593103,4.131195906,4.204083834,2.53495388,3.260399899,3.49012243,3.244283238,3.210293809,2.507534989,3.59989113,4.730614812,4.233410873,3.77918044,1
2.450697862,2.707214351,1.273112523,2.477514441,2.064687075,2.6563801,3.144361605,3.88139567,3.163647232,2.075817453,2.687745424,0.80679906,3.423805126,2.546715064,3.09746994,1.131608559,4.487457851,3.00635232,4.513272766,2.414106943,1
3.873211295,3.099946447,2.524340195,3.348222533,1.653407979,2.22326988,2.054470865,2.331980512,3.551519526,4.364228193,2.351753661,3.186338881,1.841376903,1.384348874,2.598127114,1.267856581,3.779515301,1.322836134,3.09632619,4.23122308,1
4.61754236,2.956075774,2.259734688,2.976766216,2.013251215,3.27373596,3.722406875,2.998431528,3.079472347,3.453657397,1.298003424,3.089115702,2.839741735,3.163021508,4.844404292,3.553363793,0.883449671,3.838447807,3.202517569,4.505908315,1
1.759585212,1.691828473,1.875316738,4.588666435,2.249952479,3.134451153,2.25115137,0.86763776,2.935710803,3.717748285,3.606544882,2.522549989,1.553766184,4.119828745,4.017616651,3.897902422,4.893326973,2.967571745,2.33211439,4.014238227,1
2.232138757,3.641494011,2.609534396,4.457887888,3.018601613,1.290637145,3.849426151,3.731994413,0.725037351,1.759834069,3.199055058,2.886310988,0.817218536,4.205683831,3.123663886,3.904296865,2.956274331,2.308924114,2.640253087,1.320923241,1
2.696734226,3.004248783,2.11342798,1.875173202,2.485769558,2.400801277,2.672961935,1.804518874,1.714665017,4.010808419,2.450529858,4.482587854,3.111082051,3.924156635,3.435818702,2.576856267,1.009583513,4.180362927,2.791338154,1.096183752,1
1.325761361,2.100523305,3.132464697,4.303275773,2.521088842,3.661036909,3.530387868,4.165200199,4.39897629,3.983138373,1.167614585,3.266139622,2.34548543,4.247088685,2.753013508,3.397124118,3.787969046,3.273479152,2.012679842,3.466463522,1
2.596716944,2.287687897,2.795769868,1.536617157,3.139350024,2.82554528,2.354804137,2.48711535,3.259860103,3.811797455,3.07657759,3.115038035,4.199473194,2.07025324,0.903181762,3.068754856,3.504495686,3.572297338,5.025064238,2.652403061,1
2.081914661,2.64091012,4.084081568,2.860606992,2.988562945,3.743855653,1.624017072,3.114937456,2.853976872,3.095882766,1.564230559,0.013084319,3.332967907,2.411614002,1.694985991,2.069495893,2.693396556,1.1212125,2.932099964,1.257211341,1
3.01631884,3.600991342,1.665850975,4.29539632,3.741532735,2.650086146,1.903319181,2.069361896,2.168597183,3.320246675,3.117382551,1.466658735,1.958333181,4.020129709,3.108340421,1.929597052,3.261676166,0.641928724,2.118102414,1.481781884,1
1.380609839,3.669455558,1.567027464,3.879308572,3.771325081,3.069416404,2.544389159,3.326627448,3.467423698,1.921615892,2.32168672,2.283528612,4.250703125,1.438508676,1.409191089,3.49302259,4.002586365,3.971596676,1.029915198,4.056831941,1
1.961745162,1.178086975,3.897628394,2.821429987,4.157530875,4.53500398,1.111355508,4.472100271,3.37239448,1.645780499,4.457806864,3.889418304,2.457050536,3.260712125,3.169679904,3.30248221,3.038216137,2.374889106,3.870119293,3.114686745,1
3.766752979,2.305657107,3.057221451,2.188142241,0.51249672,4.827574041,4.402710367,2.77692874,2.291849725,2.367295643,1.945677539,4.027559309,1.724407519,2.513210289,3.363040434,2.103881347,4.054705959,5.469921948,3.965548839,2.500115272,1
3.007247061,1.79308761,2.282219839,1.137953149,3.129941101,3.280073794,3.645212865,4.857881621,4.490420897,3.262592539,2.159221859,4.670458315,3.262511499,2.902578438,0.956925595,3.771749687,2.158931662,2.821195167,2.947373491,2.538872606,1
2.676053708,3.299655243,3.435300378,2.949653693,2.523488821,3.094908894,2.125317677,2.575445677,3.957083579,2.058792029,3.340014992,2.582914163,3.159539548,3.880196941,2.005852793,2.631193539,3.109082337,1.453412284,3.082012107,1.388262033,1
4.888067357,4.336457423,1.583335841,1.605448294,2.814946196,3.616893298,2.539689821,2.165653832,3.578864308,2.058866092,4.362652204,2.007387523,4.907646005,3.065511572,3.888642521,3.754627154,4.941154998,3.715359253,2.113193899,3.626648244,1
4.016778398,5.565522321,3.003008413,1.504989352,1.366755833,2.119358536,4.667461066,3.32591212,3.718051163,2.370442148,3.478850878,3.143153274,3.747243077,3.626618049,4.194409528,1.436015518,3.172225923,2.527678464,4.786687567,4.557716893,1
4.143120178,1.494961278,4.940293129,3.537207113,3.388097494,3.210668909,2.192211175,1.966273718,4.72882594,3.624138101,2.56405877,1.419381492,2.832192119,4.124019787,2.536208593,2.34163985,0.358101108,2.771602351,3.484133933,4.235282663,1
1.696355129,4.445005081,1.429213228,4.099533846,2.686197275,1.073162874,3.476434066,2.554486278,2.767990284,1.255039877,4.28865598,3.108839818,3.606450059,2.743850943,3.659136714,4.730993408,2.210256907,3.744526581,3.279949873,5.687463988,1
4.148063151,4.466146289,3.488633551,3.587489904,3.019423619,4.059299748,4.521816686,3.092861751,3.369654042,3.413104823,2.316381829,2.335627673,3.989544641,2.455292043,2.015755112,0.695208537,4.045993276,3.238989889,2.555635755,2.2854324,1
1.404918405,2.869468805,2.364574381,1.71046816,5.323410862,3.577593503,4.448515509,0.850554849,2.024273605,4.122097932,0.844374445,3.957325585,1.82595031,1.715557133,1.821715967,2.561679422,2.475911735,3.697910249,2.081765313,2.589370901,1
3.582541409,3.071220599,3.748014657,3.294656365,2.194263884,2.757068104,4.314001873,2.027465318,2.611589989,3.214163846,3.076028168,1.611815806,4.353253628,2.966995225,4.852530652,4.695688852,2.034213001,3.283316018,3.541706144,3.812271658,1
2.190993031,2.621441434,2.494049008,2.470670967,3.559709816,4.042585319,3.693329055,2.185511688,2.69140946,1.849067266,5.211166293,1.418297385,2.451129943,2.943334952,3.747247244,5.48021834,2.686832169,2.699022101,2.03741281,2.265844364,1
3.264481941,1.390084579,3.855124811,3.509223805,3.126566368,3.578192559,1.828240698,4.139619936,1.879263179,4.631729152,4.116952972,2.886793973,3.953356788,2.303988109,2.832672646,3.216921828,3.066961914,1.698722955,4.458545649,2.236063326,1
2.399697797,3.401199382,2.470348633,3.174063675,3.453428531,1.868501672,3.858347659,4.169322012,3.287048828,1.047329592,2.179895738,2.864718483,3.276565,2.732731478,3.770485173,3.443856727,3.498395922,3.898384686,2.718848986,1.93205556,1
4.3933831,1.827094298,4.096092453,4.072206435,1.130190114,2.934860651,2.712742528,1.260679731,3.010119888,2.465838804,4.80678074,3.745188231,2.973972243,3.488816754,2.959235849,2.270160004,2.623089225,2.961991666,2.493020252,2.080816274,1
3.013902632,3.376725814,1.65978411,3.481746926,2.453364101,1.89146954,2.341893933,4.517757239,3.209333602,1.824701255,3.570998767,3.657347221,2.403040172,2.666459542,3.778258376,0.95937243,2.463285219,3.941763637,5.12570799,1.700355483,1
3.889026922,4.930993104,2.194416273,3.14077093,0.705117357,2.15896265,3.610823969,3.406068197,1.556537163,2.895793598,2.453497067,3.366288638,2.82685175,4.305983941,4.536352679,2.849955811,3.507186344,3.416064072,3.123324548,2.755871028,1
2.864064158,2.362978194,2.761715959,1.045348829,3.226845681,2.47435107,2.450676069,1.579444982,5.032804623,2.701232417,3.780198645,5.115292358,4.089839486,2.062325209,3.439899367,1.620823061,2.295674707,4.68646929,2.408425609,2.463247895,1
1.986762981,1.895291532,3.614395145,2.038273012,2.388585184,2.992122345,2.947775859,3.465941678,2.321241228,2.937572901,2.388987979,4.022843832,3.84737212,3.346359891,2.361379811,3.84413846,2.53073572,1.624499754,1.872448816,0.082192339,1
2.768254017,4.085780585,3.494083009,1.933757224,3.741627024,3.899152095,2.600521339,1.782412243,2.220093595,1.560199812,1.200104736,1.680598368,5.089957902,2.368144267,2.414573015,3.375795279,2.970537467,4.261671425,4.837493058,3.793000859,1
2.859154463,4.253182003,1.943394489,2.90472721,3.005235044,1.99540666,2.807542695,3.532816791,3.191555962,1.833627144,2.869436491,4.641448761,4.239754934,3.020207051,4.196995871,3.547603646,2.094337251,5.077016383,2.283272231,3.786074468,1
2.768196586,4.737570107,1.217021197,4.001131012,2.020455838,3.4134987,4.451554094,3.371130374,3.17713823,2.334507639,2.442392463,1.607183464,2.30091861,2.120587076,2.934231762,3.103138223,2.5345566,4.414472711,2.472749593,3.552989647,1
1.548892836,3.051726754,2.485938523,2.789594749,3.140953872,1.645296119,3.474209292,3.749300879,2.630204607,1.788367232,3.821634517,4.098187402,3.299111572,2.058714031,3.40927936,3.0242854,3.803594355,3.163195316,1.78917784,3.729887275,1
1.743200555,2.461091805,2.278279411,3.832691967,1.73703049,3.210330566,3.887139658,3.410784064,2.476709534,0.975679462,3.669159221,3.307371715,3.058128778,3.562974613,3.320620527,3.027099115,1.875843865,3.580038143,2.375443488,3.017914152,1
3.155780507,2.993702746,3.808027843,0.431663897,4.601679359,1.562800822,3.99922456,4.053464973,1.980478943,2.020649231,1.580564915,3.810789486,0.422420076,3.667771473,4.20158117,2.268644712,2.810764691,3.645432937,1.054704891,3.693412813,1
2.953171656,4.563780754,2.739235632,2.471630266,2.06547215,2.693174983,3.513381194,2.141842634,2.315847617,1.802393989,3.981777744,2.628977037,1.776628194,2.726098577,2.611275661,3.856207037,1.772614248,3.08757344,3.070732541,3.227759271,1
2.861550045,1.270907037,3.58942112,4.23534064,2.923736634,4.780497968,2.826668961,3.114576458,3.328923633,3.698021216,3.433462616,3.928966846,5.09037847,1.702491031,3.368477716,3.230162101,1.459955793,2.252401186,4.917729128,1.727078847,1
4.752639264,3.239892089,2.95595443,3.226074158,3.276868555,2.415831988,4.4741438,3.02104985,4.421346031,3.920231589,2.877697098,2.288219116,3.080977101,2.942253705,3.075702889,3.045371941,1.466159514,2.691438722,2.674209396,2.75306068,1
1.787134295,2.161243115,2.341532717,2.741459597,1.789309286,3.458459368,2.351178002,5.413073186,1.40103044,4.251238627,2.115080665,2.306704158,4.222551659,3.894857533,2.672209277,2.671241271,5.00738568,3.200576208,2.201912862,3.526959714,1
1.713809065,2.005725529,2.075984556,2.818908316,4.142772539,2.753503,2.891204545,2.622372763,3.287238208,2.817557763,4.548571244,5.046934755,0.534959541,4.25606715,2.385426702,3.487995103,2.763594555,1.732465573,2.672616721,2.744205948,1
3.330904338,3.553771439,2.601161745,4.48161825,3.777626908,4.953124133,3.327545928,3.697556226,3.93877688,3.575588173,1.976289747,3.243685511,2.648590488,0.92978965,2.202062598,3.905669393,2.815194997,2.149551796,4.429606945,1.861950618,1
2.257650291,5.077916965,2.316559848,2.156292687,2.116160421,1.361013188,2.345164719,1.937187777,1.966318451,4.28661865,4.164516955,1.393826046,2.334570472,1.590038663,2.791170308,3.231070915,2.984654558,2.096815909,1.293311335,2.587368618,1
3.897697411,2.797063423,2.690733433,1.908926916,3.756620666,2.891375852,4.137351292,4.853511315,3.516295868,2.601282478,3.981492348,3.351250442,2.353432592,2.656092328,3.011334571,3.825444117,3.161328918,3.50709927,3.845287828,3.870177706,1
2.04278319,3.477758615,2.996372235,1.70738631,2.671148837,2.623275735,3.218013459,5.88884346,3.707412727,3.848537742,2.802251664,4.194361307,2.107246988,2.335392301,3.656947886,3.874154251,2.359790546,2.763105173,2.769134336,3.795074365,1
3.682747369,1.58695412,2.607626432,3.252558996,4.405769176,3.465183148,4.586222882,4.194309315,3.924373219,2.648909504,2.55595322,3.694271036,1.461865417,4.283294914,3.490262513,3.689711775,3.274821162,4.635219192,3.311066568,3.656050208,1
2.234220457,1.738362339,1.416747495,4.293571266,2.671374651,1.74805294,2.819835389,4.313572871,1.749910355,2.121350869,1.383593228,2.071358219,1.95889893,4.032164718,4.13748522,2.783269028,2.892962306,2.182810089,3.973124465,2.853768232,1
4.921318246,2.673608221,2.098274447,1.429833409,2.556707973,1.108578599,2.544372513,2.573760463,3.904456779,2.372345299,2.521990428,0.273491741,4.275110427,2.674217153,3.530940892,1.018070149,1.748436855,4.27621581,2.198321784,2.371790794,1
4.176949836,2.022971084,4.581716749,3.621402109,2.514886962,3.564703691,2.210239911,3.615816855,4.33666771,4.220431422,2.681198956,2.856024846,2.90354809,2.454997886,2.934556107,1.446719694,3.730970603,3.183710683,3.34238775,2.119248929,1
2.823929649,2.197717042,4.285522937,0.989478401,2.900996603,3.033132837,3.736900686,3.116244276,2.002868273,3.435556617,4.818985619,3.47285049,3.59524189,2.811558674,3.921089662,2.543415967,3.273223021,1.446088027,5.077418934,3.120380939,1
2.544627122,4.38186735,3.445727397,2.727125231,3.339318948,1.579900308,3.210668632,3.76183535,3.810708752,4.710240743,5.008478206,2.79918999,4.539000814,4.901718355,2.705907074,4.032829528,2.919240712,2.618123492,4.767815937,2.714444794,1
2.549161828,2.697846484,3.051365073,2.414464642,1.033073945,3.151358774,2.053586318,3.416440354,3.021337915,1.913321551,2.64414031,2.017053907,4.053577311,2.620549224,2.759418654,3.385284736,3.843037174,3.067896541,2.827669411,1.665426547,1
2.608240717,2.709645201,2.754602137,3.799389127,1.949828524,2.620823874,4.541487819,4.115254095,5.388119751,2.195743064,3.429325626,4.641370216,3.250914276,3.081310223,2.87695694,2.458980618,3.821088291,1.912065171,2.793765015,3.912751759,1
2.967836343,1.961377494,3.433211886,4.277475807,2.328360083,2.853429082,2.717499761,4.276652488,4.511114571,3.897791893,0.865700363,2.945692783,3.671561183,2.560600967,1.10765245,3.431942422,2.844516639,4.895594819,2.912206578,4.291581732,1
4.486604932,2.210041147,1.25855436,3.743291295,2.719078801,3.429788268,2.797368009,4.239049169,3.289273232,4.610055644,3.658879365,3.123586295,3.410823304,3.609141487,2.411297343,2.999603682,3.503943932,1.687515923,2.323761776,2.559813275,1
2.389705625,3.828150356,2.354568728,3.231776839,4.160439232,3.95912525,3.113144627,2.908384544,2.708150482,1.728596639,4.947471156,3.737910156,3.579375981,0.937860367,3.770961562,3.728419874,3.132642892,4.286796218,2.765655587,2.866009623,1
3.297884274,3.084244265,2.678392449,2.522068519,2.684329009,3.233897814,3.517861285,2.630340835,3.245543986,2.721521777,1.868502858,2.034349282,4.296836364,2.062368551,2.713527237,3.894573267,2.752841307,3.361513486,3.356415268,3.342147852,1
1.614139458,2.526326942,3.491435127,2.125959178,3.472792084,2.991762952,3.493097189,3.043509112,5.710183678,3.168261466,3.061362265,4.707878799,2.504889579,4.109366443,1.589731468,3.110356892,2.690479801,2.554973802,2.316820772,2.047118806,1
2.64904982,5.006673652,1.2479378,2.326321286,2.381844037,3.201415232,2.978382054,2.546766011,2.776748604,2.800914151,2.297678709,3.202159504,2.313318699,2.674920808,3.006759077,3.371683224,3.535105525,3.020631256,4.239372411,2.020643996,1
1.809388435,4.818374788,3.18600427,0.634602631,3.441820292,2.039211128,4.066113731,4.436955477,2.113320857,2.329624627,3.73926543,3.69271918,2.040221903,2.570957298,2.587847634,1.902602402,4.511444845,3.376646888,1.967998976,2.241571329,1
3.485666704,2.795433523,3.17530497,2.168512463,3.475374241,2.544887273,2.360753421,1.960635099,3.457248122,2.323572598,4.263438166,2.360999962,3.626791908,2.654643386,4.424090691,3.115573103,2.041647064,3.183438784,3.622373052,2.835547055,1
4.834232207,4.558596816,3.417910452,4.310218429,1.074376377,2.26605355,1.057099598,4.236680596,3.614312466,2.762308912,2.84858177,1.457710689,2.105775536,2.483106976,3.844600288,4.670154461,2.72648722,3.375533985,2.619739435,2.56549703,1
4.624733962,3.106659752,3.186460242,1.836004855,4.038550499,3.767351677,2.6681581,3.371619972,4.12531578,3.093730038,2.270207687,5.181552471,4.034479877,2.596818643,4.135669743,3.738236532,2.57296278,4.480439555,2.89384088,3.198395614,1
3.759805249,2.562976007,3.443317348,2.997823839,2.099009414,2.730541165,3.044571849,2.745625074,1.289853837,3.744120635,3.306482444,2.601990831,2.509966356,3.246336752,1.793975029,3.28937241,3.468352166,4.145018933,1.977181006,1.637448787,1
2.265021005,2.515349944,1.538168663,3.346129939,3.872684829,2.564617521,1.646249497,3.934070445,4.601139911,3.44566134,2.286754682,3.982322705,1.598872615,3.120165138,1.922689749,2.738762406,4.876316414,4.047062436,1.667036195,2.284606646,1
1.639390463,1.8848486,3.302436104,2.66244116,2.80831009,1.138590788,2.928458783,2.261450294,1.690476647,2.043723284,3.278409171,2.306502448,2.082678387,3.18074944,3.380714635,4.431580787,1.540749458,2.915012644,2.891061668,2.718197325,1
1.952336074,2.695902749,2.813996902,2.623522817,2.507854972,3.179525897,2.054558457,3.323982385,2.982428295,2.629215829,4.319090887,3.733604527,3.338141039,2.451771677,4.426380687,3.688860018,2.484054035,3.103051487,2.430827954,2.795632918,1
3.130608808,3.552869435,3.898611236,1.44048284,2.394478123,5.541765432,3.798838923,2.299698189,2.826375941,3.965375905,2.913095359,3.787773306,0.949953339,1.16619665,3.090370371,1.944907452,2.990352446,3.478483553,4.167126803,3.862491983,1
4.586670175,1.903050216,2.937379683,2.728090557,2.312943034,2.510862473,2.977896175,4.115022691,2.779239711,3.396096089,4.739292995,4.704033378,1.814908413,1.914884162,3.04734542,0.693707185,2.136594814,3.299593572,2.499823817,3.926348345,1
2.452441788,3.554921887,5.358991267,2.60902229,2.047463596,1.969309677,2.784388782,5.390062783,3.643044855,3.608601677,2.929082854,1.67614236,3.718523839,3.956097184,3.509490234,2.426831132,3.714580434,2.784257402,2.624610395,4.330175787,1
3.944485615,2.035783837,3.293048486,2.47023415,4.24957547,3.361324414,3.389455213,4.64322945,1.708277351,4.153652085,4.178083759,2.571022643,4.043773743,3.223528039,1.277578865,3.789006157,3.070105897,3.948407024,2.700904767,3.141384899,1
3.732698089,2.720430329,5.004858616,3.919087834,2.239466501,3.847970341,2.820690605,2.110080018,1.696711781,3.141229882,3.01379259,3.132382819,2.796649041,3.206932708,3.044648,3.575330889,3.218342896,4.344854282,4.32777481,2.208589715,1
2.961200122,4.859411726,4.279466708,2.293288749,1.964065562,2.474886342,2.341397034,3.152732493,4.707986817,3.457793955,0.570037252,1.834282894,3.276386559,4.175834851,3.251783457,2.117465631,4.544916494,1.723134084,3.188835217,2.132413056,1
3.683595856,4.681774717,2.346984513,3.842275169,3.958612395,1.797524427,4.726035834,1.86047214,4.208727139,2.679384225,1.042680693,2.761931684,3.536947982,3.545932856,1.824214253,1.705028742,4.853838448,2.465419202,2.340907034,3.916701863,1
3.836747325,1.484791256,0.397986825,4.171086376,4.31135022,4.644007354,2.58702202,2.060700028,3.62915299,3.898069827,2.106571694,3.497236611,2.39905049,3.090733231,2.528471591,5.681865171,3.320267446,2.897915452,3.314528056,5.19908537,1
3.017416486,2.70228424,3.647279208,1.80421292,2.946953425,1.787421809,3.307672999,1.905225775,4.04177764,4.936826349,2.557057861,4.087261379,1.333552353,1.984136894,3.603323857,4.838000269,2.815798628,3.045805856,1.730667445,3.392355662,1
4.056788611,1.13569318,3.621349819,2.813739248,4.275345046,3.842514277,1.625671147,4.992780192,3.024606921,1.456401161,3.642270438,3.527641524,2.649471874,2.674553929,3.13563889,3.34814552,2.907586331,2.525242642,5.150246993,3.075079908,1
2.514152359,2.617153278,2.16702649,1.353937244,2.759908965,3.135833678,1.795888727,2.569471374,3.54616739,2.641389107,1.299215053,2.154094669,1.422555042,3.127753704,2.800238075,3.112201587,3.53528401,4.016343703,4.612084102,3.942553527,1
3.490848638,1.270611421,5.413089501,4.534566955,3.267197894,3.266436253,4.260361466,3.171314317,3.481036976,3.448987111,4.73242872,3.720423196,2.993834061,3.366759388,2.529949124,2.406908783,3.486793477,3.243414905,3.630288504,2.674351564,1
1.703684903,2.292914172,3.751097951,2.540239089,4.575220422,1.86229766,3.044160141,0.938117938,4.208679439,3.172812509,1.938626997,2.871882003,2.059960333,2.663379453,2.280777182,3.892008067,2.790535933,3.383843079,1.524373332,3.860289182,1
2.975484693,2.393645784,2.740796127,2.693892636,2.528381912,2.694490639,2.956835729,3.550573172,3.413657293,1.797951411,2.638042618,3.873143488,2.525658755,2.707494212,2.767305803,1.724755776,2.456605237,2.627029193,3.866782132,3.648806429,1
2.313098211,2.391042034,3.012106386,3.547220349,3.264567297,2.586673314,1.98872305,2.924367064,1.994900027,3.571678916,3.69720417,3.482791123,2.411338725,4.143612868,3.026081476,2.137480805,4.518335253,2.749747731,2.598935715,2.328427632,1
2.486696514,3.163802219,1.8709339,1.701697264,1.337494458,2.684681151,2.576698834,3.35208018,3.897898916,1.677233957,3.443165503,3.386900014,3.171645478,2.600644429,-0.529881994,1.667236519,2.865924029,3.379327737,4.252442509,3.682447916,1
4.792411251,3.421941437,3.534678576,1.21775166,3.392960425,2.993723809,1.107443859,2.424947488,4.631971818,1.656644372,3.635864648,2.885545662,1.317528807,4.258916259,2.590600829,2.991834924,2.785819398,3.910620838,3.879682249,2.4363008,1
0.153437947,2.849578979,2.686811565,2.684463731,2.342950608,3.314456564,2.680631366,3.872753704,1.452912163,3.556367726,2.325354395,3.173064833,3.670375019,3.823255294,3.495229456,4.347504644,4.769764573,0.721528559,3.805967299,2.569971192,1
3.495833699,2.684580844,2.656214659,2.463354677,1.77370506,1.59123035,1.932639098,2.894041966,2.962058776,1.477452138,1.704529431,4.425642946,3.15431037,1.099797026,2.476685647,5.123278323,2.673421713,3.561139876,2.718087549,0.760026099,1
3.874817131,4.29410803,2.143304587,1.700773218,3.785710907,4.452931425,3.910402093,4.531073335,2.965982298,4.038928558,2.937490902,4.271601274,2.791997163,4.003460565,4.010667275,2.41137788,3.498236493,3.082038242,3.493546428,2.483990469,1
1.938774518,2.301098953,2.342418726,4.275218528,2.979473441,1.509930814,3.652473982,3.03787177,1.715797422,1.557911228,1.950753953,1.322516784,1.712117276,4.710596825,3.942945617,2.44113494,4.322918177,3.490203354,2.815656209,2.936788823,1
3.101589169,2.764195616,2.896761456,3.383914066,3.609770622,2.10795707,2.239770634,4.550285609,1.497500527,4.22888922,4.072942858,2.546465754,2.03077276,2.652642372,2.408477392,0.756285788,2.52231809,2.63026597,1.167645565,2.872199817,1
3.460483331,2.754265393,2.812164933,2.616965141,3.279244644,2.52332886,3.997820112,1.446613945,3.418025419,3.009421151,1.210031136,2.544209078,4.110432985,4.066835114,3.742261538,1.374351013,2.707846268,2.812264259,1.703078547,4.674915793,1
2.980568165,3.173303551,2.366821498,4.814995513,4.084375078,2.654974256,3.014155633,1.597381171,3.145336324,3.223532687,2.009137764,4.879437258,4.284019359,2.052451134,2.371116936,4.217854585,1.782551554,1.77506383,3.659439241,1.623086027,1
3.467518517,0.318565759,1.927168467,3.386597115,4.477084999,2.365846873,2.113694167,2.36186582,3.653515463,3.309561615,3.518648885,3.716863993,4.689460899,2.347640894,4.672498059,3.274541676,2.140654894,1.943071969,4.325163886,2.770323722,1
4.28882055,3.984280979,3.213675657,4.093316761,3.041281028,3.741043987,3.446661142,3.188884411,1.39992728,1.965800159,3.715049074,3.374325591,3.863453197,2.44118728,4.161203515,4.479412748,2.846872053,3.714329151,3.759824106,2.637932594,1
3.227833592,3.695748901,3.493875335,1.570300379,2.719046687,4.677475825,3.881178023,3.636040272,5.059657551,2.722872246,3.139142962,-0.926207509,1.191192758,1.648031837,3.225183893,4.32127092,2.739311922,3.23828682,2.281328653,2.11986613,1
1.334124824,3.474382201,1.748575098,3.197196526,4.580248265,2.746705519,2.963813514,3.868230054,2.130517929,3.145017072,1.915017136,2.208008954,3.294573063,3.306602884,3.191508443,3.4705493,1.62384356,2.174840889,2.071885492,2.360337777,1
3.297556372,2.792080478,2.50697335,2.412848991,2.54037846,3.529135118,4.2097864,3.658578896,2.18978654,1.925286519,4.222541506,3.892133813,5.040907403,2.619941559,3.158300332,2.901702282,1.895667267,3.914718716,3.13543293,3.960209218,1
4.270898106,4.065912049,2.418789438,0.855028458,3.756417239,3.966295754,2.049293232,3.455992969,1.432985442,2.482876131,2.1921984,3.637432503,3.669564536,5.691152891,3.519418957,2.581216344,3.491926819,2.172355787,3.386725957,3.144906491,1
2.130458639,3.589312484,1.541586369,3.07798513,3.880462612,2.917360397,4.381050407,3.097415254,2.606065195,3.653879892,3.492769259,2.00467063,2.903067222,2.974070276,3.612569689,3.582934983,1.383800498,3.00278873,3.121577863,1.621403263,1
3.062465714,2.677821898,2.872909605,2.834593183,2.307324207,3.456979646,2.622612001,2.794968996,2.84362654,1.240192584,2.412991139,1.928322289,4.033457343,1.711174744,3.632592285,2.961447359,3.111333897,1.871459748,2.659484916,2.594182383,1
2.202523289,2.174319709,2.049741371,2.224432728,2.304054375,3.517615709,1.131810234,2.737876567,1.882718211,3.50464206,3.482370317,3.491486702,2.57433939,2.90637079,2.420494777,2.953423106,1.11838319,2.651433111,4.23196553,2.962583861,1
3.431445917,2.526445288,3.527022441,2.59476563,3.533194015,3.775906968,2.705145581,2.07909165,1.786347107,3.385733908,4.121628839,2.603971936,3.626784856,2.516003048,4.05055062,3.124067917,2.520039424,3.411521274,3.966080368,3.590576988,1
3.942189458,2.918503759,2.291473723,3.311387834,2.311784285,4.236333746,2.69281782,3.732754873,0.159063831,2.939494322,3.368909222,1.24505247,2.339002169,2.936135971,2.093826997,5.723485255,2.770144974,3.572300265,2.216444936,1.824863877,1
3.272552483,3.188059114,1.562359868,1.744319731,3.698909748,3.521202355,3.017535967,4.521690156,1.72602423,2.710258946,3.323519863,2.204040477,1.284811034,3.508580596,3.294890296,2.974126166,2.103736883,2.908434586,3.263238084,3.729538293,1
1.623522313,2.435946118,3.667632146,3.019440042,4.825485642,4.9590094,3.410243533,4.409610371,2.563429682,3.373228507,2.55835666,2.011241775,3.961743006,1.611923255,3.014872905,2.96784611,2.164571239,4.545721678,3.29166103,2.733001839,1
3.283530321,3.91699276,2.90343096,2.809216351,4.181370202,2.985240683,4.07026113,2.683051968,3.594276184,1.199607896,2.871630182,1.450312823,3.178306755,4.870123816,3.883779728,3.87373261,3.68099758,2.319121092,2.856847981,4.941533236,1
3.306575592,3.492775321,2.560467643,4.439176339,2.496204048,2.981085996,2.962917487,2.632926805,2.356693746,3.813480046,4.431945,1.71586068,3.158258075,4.256196369,4.152483259,3.137683255,2.913526539,2.83282865,3.502801951,3.756223492,1
4.532830137,3.330218729,2.033671349,4.603023442,3.13218143,2.661445989,1.940184806,2.657755618,3.312271969,2.632385242,3.900226551,2.555333681,2.685814667,4.990382533,1.625921852,2.293208954,4.193665281,3.562095171,3.944428087,2.921064754,1
1.83916049,2.23493786,3.897146098,1.999707077,2.625015238,2.999485761,3.265171823,4.66725302,1.787698893,1.765617454,4.150080879,2.672406325,3.647841737,2.28288689,2.888309171,2.971233526,4.482289932,2.917674753,3.425579682,2.034188453,1
2.592567946,3.45271136,4.232756854,1.979142227,5.041830914,4.086127997,3.051152638,3.538366359,2.393033735,2.673827617,1.230448084,4.770861722,0.892956024,2.692410574,2.981116724,5.14603596,3.468535238,3.962296505,4.120008505,2.669695643,1
2.938513732,3.206901818,2.604099255,4.320320156,2.766315125,1.512211868,2.043618631,4.286217028,4.113738963,2.992183082,1.330087375,2.946610857,1.459366791,2.549556053,3.992556468,2.179401306,3.74211982,1.560163073,2.79351419,3.491757075,1
